zipcode,price,sqft_living,bedrooms,
98034,435000,2400,6,
98034,482500,2940,6,
98033,5110000,8010,5,
98133,439995,1570,3,
98034,460000,1520,3,
98023,194000,1070,3,
98070,290000,440,2,
98031,274700,2440,4,
98105,900000,2660,4,
98053,1150000,4460,4,
98027,605000,2010,3,
98065,359000,1450,3,
98004,850000,1400,3,
98107,505000,1500,3,
98072,565000,2500,3,
98118,585000,1280,2,
98198,328000,3380,4,
98177,749950,2910,4,
98027,826000,3060,4,
98024,535000,1330,3,
98029,925000,3300,4,
98136,875000,3250,3,
98006,902000,2530,4,
98133,423000,1830,3,
98059,235000,1170,3,
98070,545000,2930,2,
98133,343000,1230,2,
98058,334950,1620,3,
98118,405000,1760,3,
98188,220000,1440,4,
98168,173000,1740,2,
98119,655000,1270,3,
98115,406000,880,2,
98125,632000,2560,6,
98106,357000,1540,5,
98014,361000,1150,3,
98155,277000,770,2,
98027,630000,4610,4,
98042,254000,1850,3,
98006,472800,1840,3,
98118,263000,1490,3,
98118,510000,1490,3,
98003,179950,960,3,
98027,525000,1580,4,
98109,479000,1260,3,
98116,651000,1940,3,
98033,949000,2490,4,
98155,392400,2520,5,
98115,585000,1760,4,
98058,460000,4190,4,
98199,470000,1170,3,
98038,245000,1600,3,
98155,500000,2760,4,
98011,455000,2090,3,
98065,485500,2320,4,
98122,1880000,4110,5,
98001,100000,770,2,
98014,307000,1410,3,
98023,475000,3660,4,
98011,330000,2180,4,
98033,130000,1110,3,
98001,320000,2280,3,
98118,735000,2820,4,
98155,365000,1570,4,
98042,234000,1200,3,
98031,211000,1710,4,
98118,680000,3000,6,
98038,457000,2800,4,
98034,349000,1640,3,
98108,360000,2030,3,
98042,350000,2530,4,
98002,208000,990,3,
98166,250275,790,2,
98166,435000,790,2,
98030,270000,1800,3,
98028,438000,1650,3,
98072,659000,1980,4,
98126,645000,2340,4,
98074,685100,2790,4,
98056,350000,2800,7,
98072,375000,1840,2,
98092,170000,1350,3,
98117,880000,3030,4,
98014,410500,1980,4,
98075,780000,3690,4,
98112,1230000,3732,5,
98053,449000,1510,2,
98117,546000,2000,3,
98058,317000,1760,3,
98056,276900,1270,3,
98133,399000,2620,5,
98027,495000,2630,5,
98023,258000,2270,3,
98024,600000,2410,2,
98103,265000,1120,3,
98032,321000,3030,5,
98109,682000,2120,5,
98092,295700,1720,4,
98052,609000,2150,4,
98166,995000,4380,3,
98029,530000,2010,3,
98118,614000,3150,5,
98092,390000,2500,3,
98053,467000,1690,3,
98059,484000,3300,6,
98103,340000,1240,3,
98030,302495,2200,3,
98117,532500,1620,3,
98059,441500,2420,3,
98198,470000,2680,4,
98004,2300000,4250,4,
98058,590000,2400,3,
98133,320000,2300,3,
98144,363000,920,2,
98028,747500,2350,4,
98053,750000,2630,2,
98112,831000,2170,4,
98065,403000,1700,3,
98056,445000,2470,3,
98072,345000,1250,3,
98004,2260000,3110,3,
98011,371025,1530,3,
98136,355000,960,2,
98058,270000,1240,3,
98198,425000,2440,4,
98058,364808,2320,3,
98058,320000,1580,3,
98030,325000,2963,4,
98058,350000,2470,3,
98168,170000,1370,3,
98070,255000,960,2,
98117,550000,1130,3,
98092,835000,4930,4,
98116,420000,1150,3,
98040,925000,2190,4,
98126,389250,1490,2,
98033,748000,2600,3,
98042,284000,1530,3,
98115,588000,1680,4,
98133,372500,1680,3,
98042,285000,1900,4,
98177,360000,1570,3,
98024,275000,1370,3,
98053,428000,1350,2,
98177,847000,3010,6,
98019,316000,1010,3,
98003,375000,2050,3,
98115,533000,1670,3,
98023,556000,3840,5,
98042,225000,2220,4,
98155,537250,2590,4,
98058,255000,1180,3,
98059,530000,2950,4,
98040,5300000,7390,6,
98014,595000,2150,3,
98008,548000,2100,4,
98092,234975,1650,3,
98102,600000,1620,3,
98072,432000,1750,4,
98034,455000,1380,3,
98155,279950,1510,3,
98030,267500,1600,3,
98038,620000,1840,4,
98166,110000,830,2,
98122,625000,1810,3,
98115,389000,910,2,
98112,1200000,2120,4,
98027,788500,2510,4,
98033,567000,2100,5,
98023,515000,2690,2,
98155,605000,2430,4,
98055,430000,2452,4,
98199,805000,1550,2,
98074,567500,2080,3,
98144,647500,1290,3,
98122,495000,1850,2,
98027,825000,3370,4,
98058,435000,2730,4,
98034,445950,1300,3,
98006,960000,3040,5,
98103,780000,2440,4,
98023,274500,1720,3,
98133,729953,3230,5,
98109,464950,1200,3,
98005,620000,2350,4,
98075,735000,3100,4,
98133,450000,2040,4,
98118,450000,2000,4,
98122,842500,2160,4,
98058,360000,1970,3,
98070,585000,2270,3,
98033,461000,1850,3,
98126,345000,1350,2,
98115,1080000,3280,3,
98029,643000,2270,4,
98074,690000,2820,4,
98155,282000,1200,4,
98117,549000,2000,3,
98199,815000,2310,3,
98052,2200000,4640,5,
98052,700000,2330,3,
98052,933399,3940,3,
98055,290000,1440,3,
98045,372000,1960,4,
98103,450000,1250,2,
98030,303700,1981,3,
98029,672000,2440,4,
98034,334000,1150,4,
98178,260000,1120,2,
98119,749950,1800,3,
98022,330000,2380,4,
98103,830000,2920,5,
98166,1130000,2790,3,
98155,320000,1560,3,
98038,260000,1550,2,
98146,225000,1700,3,
98117,279200,640,1,
98125,520000,2680,4,
98029,505000,1860,3,
98042,234000,1490,3,
98155,503000,2470,4,
98033,606000,2390,4,
98115,433500,1230,3,
98056,250000,2840,3,
98006,719000,2120,3,
98166,381000,1770,3,
98001,267000,2495,3,
98022,275000,1170,1,
98074,651000,2740,4,
98115,439000,1050,2,
98146,325000,1130,2,
98115,490000,880,2,
98028,519900,2403,4,
98038,545000,3410,4,
98075,1060000,5320,4,
98006,542000,1900,4,
98077,465000,1810,4,
98053,408000,1200,2,
98030,292000,2060,4,
98010,253000,1250,3,
98106,280000,910,2,
98027,658588,2560,3,
98005,635000,1920,4,
98011,439000,2240,4,
98059,300000,1260,3,
98198,345000,1360,3,
98055,283500,2100,4,
98103,425000,2110,2,
98033,685000,2210,3,
98006,750000,2360,3,
98178,245000,1280,4,
98144,585444,2740,6,
98033,706000,2740,4,
98146,445000,2630,4,
98023,241000,1650,3,
98155,1180000,1770,2,
98126,530000,1500,3,
98133,350000,1430,3,
98178,1700000,3190,4,
98072,389000,1280,3,
98115,799000,2390,4,
98199,1400000,4040,4,
98155,340895,920,2,
98074,780000,2730,4,
98001,350000,1320,2,
98065,470000,2620,3,
98072,914600,3180,4,
98042,354000,2900,4,
98033,470000,1900,5,
98103,715000,1760,3,
98108,265000,760,2,
98105,2540000,3710,4,
98103,640000,1530,3,
98168,290000,1990,4,
98077,480000,3830,5,
98144,535000,2040,3,
98033,907000,2170,3,
98034,459000,1620,3,
98008,1360000,3600,3,
98030,264950,1470,3,
98103,352950,1760,3,
98006,491500,2230,3,
98007,1230000,3770,4,
98155,369500,1200,3,
98052,566000,2090,3,
98055,290000,1500,3,
98004,5350000,8000,5,
98042,180000,870,3,
98133,215000,1010,2,
98133,302000,1010,2,
98198,352500,1860,3,
98056,235867,1330,4,
98074,500000,1760,3,
98019,382000,1800,3,
98117,515000,1690,5,
98144,250000,660,1,
98117,672500,2400,3,
98052,755000,3020,3,
98109,707500,1500,3,
98117,459000,1560,4,
98032,140000,1090,3,
98103,495000,970,2,
98029,757000,3190,3,
98029,765000,3190,3,
98125,359000,1890,4,
98136,440000,1050,3,
98133,400000,1390,4,
98117,652000,1700,3,
98166,260000,1050,3,
98040,1330000,3340,5,
98027,519500,1540,4,
98103,650000,1710,3,
98003,280000,2100,4,
98007,515000,1730,4,
98034,400000,1500,3,
98074,652100,2380,3,
98003,235000,2180,6,
98118,701000,1840,4,
98052,640000,2341,4,
98053,455800,1690,3,
98014,504750,2490,3,
98074,483000,2440,3,
98070,530000,920,3,
98146,250000,1030,2,
98023,229950,2000,5,
98074,884744,4210,4,
98052,514000,1610,3,
98027,532000,1910,3,
98059,423000,2660,4,
98126,420000,820,2,
98011,521000,1730,3,
98033,577000,2360,4,
98007,425000,970,3,
98028,495000,2460,4,
98023,340000,2690,3,
98144,499950,1820,3,
98116,1220000,3470,4,
98056,720000,3370,4,
98031,249000,1700,3,
98030,206135,1340,3,
98055,300000,2000,5,
98178,612000,3840,6,
98177,1100000,3890,5,
98023,230000,1220,4,
98119,850000,2280,3,
98001,355000,2770,4,
98059,442000,2520,4,
98042,399000,3060,4,
98092,360000,2390,4,
98058,390000,1320,3,
98011,413000,2900,5,
98118,190000,700,2,
98045,432900,2210,3,
98074,621138,2180,3,
98042,270000,2080,3,
98075,610000,2090,4,
98108,500000,1720,3,
98053,715000,2460,4,
98042,264000,1470,3,
98102,550000,1650,3,
98042,337000,1690,3,
98198,170000,970,3,
98034,405000,2030,4,
98052,775000,2540,4,
98034,425000,1570,3,
98007,713000,2580,5,
98008,555000,2090,5,
98029,810000,3260,4,
98077,1250000,3830,4,
98199,819000,2130,3,
98106,409900,1690,3,
98004,935000,1780,2,
98117,657500,1620,4,
98059,900000,4210,6,
98115,932800,2980,5,
98006,391000,1490,3,
98059,420000,2110,4,
98005,1300000,6563,6,
98133,415000,1510,3,
98146,350000,1830,3,
98107,375000,1230,2,
98033,860000,2180,3,
98006,495000,2220,4,
98001,250000,1730,4,
98058,365000,1990,4,
98034,503000,1540,3,
98058,150000,1100,2,
98105,450000,1640,4,
98001,355000,2590,4,
98003,245000,1450,3,
98031,265900,1180,3,
98058,299000,1820,4,
98040,957500,2360,4,
98034,343000,1120,3,
98038,307500,1646,3,
98065,937500,4210,5,
98077,610000,2480,3,
98136,720000,1590,3,
98103,610000,2130,4,
98034,434500,1650,3,
98058,602500,3090,2,
98118,607010,2180,4,
98117,610000,1800,3,
98072,828500,3720,4,
98023,199990,1100,3,
98038,294000,1530,3,
98052,789500,3010,4,
98075,797000,3500,3,
98065,539950,3100,5,
98198,284950,2000,4,
98033,776500,2290,4,
98034,525000,2400,4,
98092,303000,1850,3,
98074,722080,3680,3,
98198,140000,1060,3,
98198,235000,1060,3,
98103,440000,1610,3,
98126,605000,2330,3,
98108,380000,1210,2,
98106,352000,1530,4,
98072,420000,2270,4,
98199,1180000,2590,4,
98004,1380000,1850,3,
98168,300000,1500,3,
98053,1150000,4740,4,
98136,453500,1710,2,
98177,443500,1920,3,
98155,332000,1150,2,
98075,655000,2320,3,
98115,475000,1420,4,
98045,372500,1550,3,
98144,1050000,2920,4,
98115,500000,1620,3,
98040,900000,2300,6,
98118,327500,1070,3,
98019,390000,1790,3,
98007,451101,1510,2,
98116,455000,1340,4,
98010,650000,3350,4,
98112,895000,2500,3,
98040,800000,2350,4,
98006,703770,2550,4,
98002,249950,1320,3,
98105,512000,1270,2,
98027,780000,3480,5,
98092,336000,2820,3,
98178,285000,2110,3,
98032,229900,1100,3,
98116,667500,1920,4,
98045,378000,1890,4,
98045,454000,2530,3,
98075,537500,2550,4,
98118,425000,1550,3,
98030,290000,1760,3,
98122,349500,1270,3,
98136,370000,1250,3,
98125,549500,1620,3,
98126,245000,710,2,
98010,208000,1070,3,
98032,248000,2320,4,
98042,610000,5450,4,
98155,550000,1670,4,
98045,750000,3010,3,
98055,192000,1340,2,
98112,169317,790,2,
98112,1200000,3400,4,
98112,880000,1530,2,
98133,210000,930,1,
98058,180500,1540,3,
98074,540000,1990,4,
98072,520000,2300,3,
98055,177500,1220,3,
98118,415000,2380,3,
98034,495000,2020,4,
98168,325000,1890,3,
98052,440000,1330,2,
98155,411000,1490,3,
98118,810000,3550,5,
98008,561750,2040,5,
98005,835100,2380,4,
98034,450000,1780,3,
98055,238000,1650,3,
98001,299000,1510,3,
98199,570000,1100,2,
98042,340000,2190,3,
98116,450000,1760,2,
98146,272750,1800,4,
98115,520000,2000,4,
98059,284950,990,3,
98188,255000,1480,2,
98168,231500,1200,2,
98014,415000,3000,1,
98001,330000,3504,4,
98028,365000,1300,3,
98198,425000,1330,4,
98108,400000,1850,4,
98023,335000,2240,4,
98144,342000,1260,3,
98122,490000,2800,8,
98059,331500,1820,4,
98074,960000,1730,3,
98053,720500,3350,4,
98126,830000,3370,3,
98116,662990,1240,3,
98030,220000,2340,4,
98118,349950,1880,5,
98109,550000,1810,3,
98106,396000,2340,3,
98103,635000,2820,4,
98133,293000,1020,3,
98058,339000,2090,3,
98030,285000,1830,4,
98103,775000,2980,6,
98002,224000,1600,4,
98144,2250000,4440,4,
98022,165050,1200,3,
98118,275000,1230,3,
98118,445000,2930,5,
98077,510000,2370,3,
98040,1230000,3040,4,
98155,390000,1610,3,
98028,460000,2350,3,
98005,700000,2000,3,
98034,874150,3530,4,
98155,470000,2220,3,
98033,374000,2000,3,
98070,510000,1210,2,
98107,467000,1140,2,
98028,576000,2440,4,
98001,196440,1560,3,
98077,825000,3210,4,
98034,281000,930,2,
98125,326000,1782,3,
98010,340000,1740,3,
98042,440000,3690,5,
98075,749000,2930,4,
98034,340000,1230,4,
98136,561000,2000,3,
98038,270000,1520,3,
98112,600000,1040,2,
98042,219900,1120,4,
98092,617000,3020,3,
98034,469000,1820,3,
98003,229000,1370,3,
98102,1270000,3130,4,
98155,365000,1640,3,
98001,429000,2650,4,
98019,550000,2850,4,
98166,453000,1820,3,
98023,187500,1180,3,
98133,520500,1880,6,
98031,300000,1280,3,
98115,799000,3120,4,
98038,338000,2470,3,
98122,800000,1700,3,
98136,360000,1180,2,
98177,442500,2800,6,
98022,700000,1300,4,
98040,830000,3040,5,
98011,360400,1630,3,
98056,345000,1340,3,
98059,300000,1830,3,
98056,350000,1240,3,
98038,368000,2500,4,
98023,264000,1760,3,
98038,435000,2660,3,
98055,200000,2060,3,
98117,620000,2540,5,
98040,1680000,4830,5,
98108,337000,1400,3,
98004,1930000,4280,4,
98075,544500,2230,4,
98116,252000,680,1,
98106,445000,2340,4,
98059,379500,2070,3,
98001,189950,1910,4,
98122,469000,950,3,
98077,600000,2910,5,
98059,785000,2930,3,
98042,372000,2610,4,
98056,445000,3880,5,
98027,508000,3320,4,
98103,780000,1940,5,
98072,541100,2510,4,
98029,729000,2660,4,
98022,397000,1710,3,
98116,451555,1320,2,
98155,300000,960,2,
98059,416000,1790,3,
98105,490000,950,2,
98146,480000,2940,6,
98199,368000,930,2,
98027,1040000,4570,3,
98146,545000,2370,3,
98075,850000,3430,5,
98055,550000,3540,4,
98074,600000,2240,3,
98155,535000,2710,4,
98118,599950,2660,3,
98108,531000,2540,5,
98006,530000,2210,4,
98040,597326,3570,4,
98077,805000,3450,4,
98058,390000,2330,4,
98103,487250,1690,4,
98155,301000,1030,3,
98109,1180000,2560,5,
98178,299000,1950,4,
98033,2350000,4370,4,
98106,400000,2350,4,
98034,467500,3160,4,
98023,305000,2430,4,
98019,210000,1340,3,
98014,300000,1010,3,
98058,327500,1770,3,
98031,269000,1210,3,
98033,975000,3330,4,
98133,355000,1240,3,
98103,712000,1250,3,
98072,883000,2960,4,
98010,190000,840,2,
98177,443000,1530,3,
98074,920000,3750,4,
98023,285000,2150,4,
98126,901000,1560,4,
98199,552500,2040,3,
98146,256000,860,2,
98155,341000,1720,3,
98058,279000,2090,4,
98006,686000,2130,4,
98010,225000,1300,2,
98001,215500,1220,2,
98119,950000,2420,4,
98014,503000,2940,4,
98052,780000,2610,3,
98178,212000,1880,4,
98177,580000,2330,4,
98144,465000,2200,4,
98001,206000,1720,4,
98006,615000,2250,3,
98118,519000,1640,4,
98059,1140000,4130,4,
98058,330000,2600,5,
98178,240000,1920,4,
98029,574000,2060,3,
98092,930000,5710,4,
98053,850000,2720,4,
98034,415000,1490,3,
98133,480000,2360,3,
98188,300000,1940,5,
98011,439000,2570,4,
98028,450000,1160,3,
98024,589000,2660,3,
98029,477000,1260,3,
98115,587500,1780,4,
98112,1320000,3180,4,
98004,1430000,3380,4,
98074,700000,2690,4,
98133,275000,1180,2,
98077,367500,1660,3,
98019,453250,2260,4,
98136,607000,1910,5,
98178,255000,2430,4,
98117,501000,1300,2,
98116,450000,1060,3,
98055,360000,2200,3,
98116,460000,1720,4,
98115,753000,2360,3,
98136,389950,820,2,
98117,469000,1030,2,
98146,550000,2030,4,
98133,565000,2700,5,
98198,189650,1100,2,
98119,1530000,3620,4,
98038,260000,1340,3,
98198,243000,1790,3,
98006,1100000,3830,4,
98092,249000,1580,3,
98146,720000,2020,2,
98006,905000,3330,4,
98115,824500,2610,4,
98040,762500,2610,4,
98116,580000,1740,3,
98058,380000,1840,3,
98103,805000,1080,3,
98117,520000,1240,4,
98199,1570000,5620,5,
98198,175000,1170,2,
98058,353500,1760,4,
98166,500000,2230,4,
98034,386500,1520,3,
98118,210000,1450,2,
98155,439500,1600,3,
98042,315000,3220,5,
98038,339000,1830,4,
98006,655000,2200,4,
98053,740000,2170,2,
98008,685000,1900,5,
98005,550000,2960,5,
98136,405000,1710,2,
98075,765000,2620,4,
98116,625000,2140,3,
98055,207000,2100,4,
98055,370000,2100,4,
98033,475000,1460,3,
98133,365000,990,2,
98011,411800,2190,4,
98027,668000,3990,5,
98122,618000,2340,3,
98002,247500,2460,4,
98116,345000,2080,5,
98033,616300,1700,3,
98155,348000,1330,3,
98011,425000,1630,3,
98027,850000,2920,5,
98074,820000,2830,5,
98075,832000,3190,4,
98033,835000,1490,3,
98059,350000,1630,3,
98056,349000,2280,4,
98103,1130000,3010,6,
98056,320000,1590,3,
98031,150000,1250,3,
98168,340000,1710,3,
98075,785500,3280,4,
98003,410500,3362,4,
98008,580000,2200,3,
98144,345000,830,2,
98052,550000,2160,3,
98058,449500,2580,4,
98177,300000,2150,3,
98053,915000,3510,4,
98040,1580000,3810,4,
98122,599000,2020,4,
98005,755000,2120,4,
98125,400000,1250,3,
98198,133000,980,3,
98155,330000,1250,4,
98055,330000,1100,4,
98125,375000,1330,3,
98034,485000,2560,4,
98074,470000,1850,4,
98119,1050000,2790,4,
98115,548800,1660,4,
98108,315000,1080,2,
98136,590000,3030,3,
98059,439950,2380,4,
98092,325000,2250,3,
98115,400000,880,2,
98074,685000,2770,4,
98133,339950,1340,3,
98166,315000,1660,3,
98053,411753,1710,3,
98116,577000,1620,2,
98006,500000,1530,3,
98001,210000,1440,3,
98010,640000,2020,4,
98133,460000,1870,4,
98126,265000,620,2,
98003,740000,5774,5,
98028,230000,1240,3,
98038,315000,1890,3,
98077,432000,2410,3,
98029,467000,1530,3,
98023,255000,2800,5,
98106,316500,1460,3,
98155,190000,1580,4,
98107,490000,1450,3,
98059,378000,1990,4,
98188,598800,4470,6,
98118,333800,1980,5,
98029,690000,2920,4,
98108,320000,1660,4,
98144,1250000,3190,4,
98033,335000,1560,3,
98052,840000,3050,3,
98166,608250,3030,4,
98075,550000,2260,3,
98003,240000,1260,3,
98006,998000,3370,3,
98030,275000,1490,3,
98001,284200,1570,3,
98112,1720000,4490,4,
98102,2400000,4090,4,
98053,930800,4150,5,
98008,930000,2900,4,
98023,215000,1430,4,
98070,480000,1008,2,
98116,483945,1480,2,
98074,347000,1240,3,
98023,232500,1370,3,
98058,390000,1770,4,
98007,550000,2160,3,
98029,590000,2340,4,
98014,420850,960,1,
98188,345000,2280,4,
98038,429800,1970,3,
98058,302000,1530,4,
98103,800000,1790,4,
98092,250000,1700,3,
98199,605000,2660,3,
98042,412000,1950,3,
98055,252000,1340,3,
98118,375000,1130,3,
98103,725000,1950,2,
98056,471750,3790,5,
98027,490000,2020,4,
98117,439000,800,2,
98166,355000,1770,4,
98019,250000,940,1,
98006,780000,2260,4,
98116,409000,890,2,
98117,420000,860,2,
98115,200000,680,1,
98033,830000,2130,2,
98074,695000,2390,3,
98074,815000,3488,4,
98042,210000,1260,3,
98177,635000,2940,3,
98056,562500,2440,4,
98023,402500,2600,4,
98115,555000,2080,3,
98034,310000,1990,3,
98019,500000,2840,4,
98125,430000,2630,6,
98112,1600000,2820,3,
98103,627500,1560,4,
98178,335000,2330,4,
98006,962000,3320,4,
98065,299000,1730,3,
98042,399950,3110,4,
98053,322000,1230,3,
98103,430000,950,2,
98042,307000,1890,3,
98178,194000,1010,3,
98002,180000,1010,3,
98074,465000,2340,4,
98007,722500,2460,4,
98103,470450,1010,2,
98030,280000,1650,3,
98002,176250,1440,4,
98126,560000,1710,5,
98028,830000,2760,3,
98045,276900,1350,2,
98112,625000,1660,3,
98102,1020000,2960,4,
98118,463500,1090,1,
98058,485000,3110,3,
98001,272000,1380,3,
98053,305000,1290,2,
98040,760000,1980,3,
98125,387500,870,2,
98038,352000,2470,4,
98058,507000,2140,3,
98188,156000,770,3,
98102,580000,1490,3,
98075,630000,2510,4,
98146,275000,1950,5,
98034,835000,3600,5,
98055,340000,2380,4,
98117,329350,720,2,
98033,1480000,4070,3,
98075,475000,1250,3,
98117,719950,2190,3,
98126,235000,810,1,
98115,875000,2440,3,
98188,380000,1740,4,
98010,325000,1480,3,
98072,475000,2120,4,
98022,152900,900,1,
98146,210000,1190,2,
98136,350000,1010,4,
98059,505000,2100,3,
98034,464900,2020,4,
98116,650000,2520,3,
98133,369950,1370,2,
98108,250000,1530,3,
98108,320000,1530,3,
98105,2530000,5040,4,
98031,340000,2530,4,
98107,440000,1010,2,
98022,219950,1200,3,
98040,940000,2720,4,
98126,399950,1850,4,
98112,1570000,2340,3,
98034,528000,1860,4,
98034,545000,1940,4,
98053,575000,1680,2,
98023,235000,1770,4,
98092,272000,1790,3,
98059,380000,1720,4,
98155,195000,1280,3,
98038,297000,1690,3,
98023,349000,2190,4,
98126,320000,710,2,
98148,319990,1890,4,
98024,439900,1410,2,
98125,429000,2210,3,
98038,272500,1540,3,
98125,400000,1350,4,
98103,462000,1380,5,
98115,510000,890,2,
98007,550000,1900,3,
98042,150000,1240,3,
98034,460000,1730,3,
98074,632500,2090,4,
98077,361000,1650,3,
98117,437000,1130,3,
98002,370000,3240,6,
98075,884250,3840,4,
98038,225000,1200,3,
98126,235000,870,2,
98136,767500,2410,6,
98040,1200000,1560,3,
98053,715000,2410,3,
98125,417000,2300,4,
98042,199000,1390,3,
98112,875000,2920,5,
98117,545000,1370,4,
98168,192500,950,2,
98052,822500,3090,3,
98040,800000,2390,4,
98112,1250000,2070,3,
98040,3850000,5770,4,
98038,295000,1460,3,
98053,419000,1510,2,
98006,1200000,5180,5,
98075,750000,3430,4,
98177,502000,1700,4,
98040,1030000,2640,3,
98125,398500,1200,3,
98126,700000,1850,2,
98168,248000,1510,5,
98103,800000,2130,4,
98092,383000,2640,4,
98144,688000,3000,4,
98125,521000,1870,3,
98125,365000,990,2,
98122,491000,2005,3,
98008,643000,2030,3,
98023,279000,1500,3,
98107,583500,1530,4,
98038,310000,1990,3,
98056,310000,1420,3,
98198,280000,1400,3,
98058,272000,1870,4,
98074,870000,3040,4,
98058,307000,1790,3,
98116,490000,1590,2,
98155,399950,2050,3,
98004,1640000,4220,5,
98075,989000,4030,5,
98042,264950,1770,4,
98034,491500,2100,4,
98059,345000,2120,3,
98092,339900,2600,4,
98102,852000,2400,3,
98075,585000,3180,5,
98006,723000,2790,4,
98072,594000,2080,3,
98033,405000,1370,2,
98053,725500,2790,4,
98103,800000,1740,2,
98177,1330000,6400,3,
98030,180500,1800,3,
98030,325000,1800,3,
98092,235000,1190,3,
98146,330000,860,2,
98136,678500,2460,3,
98034,463000,1980,4,
98106,250000,670,2,
98118,655000,1410,3,
98023,239900,1860,4,
98001,185000,980,3,
98105,1740000,3040,4,
98178,251700,1810,3,
98177,400000,1560,4,
98004,735000,2100,4,
98008,1700000,2500,5,
